scientificName,taxonKey,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,occurrenceStatus,continent,countryCode,stateProvince,island,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,eventDate,year,month,day
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.412222,126.3975,,,,2011-06-20,2011.0,6.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.21795,126.313267,,,,2011-07-26,2011.0,7.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.465761,126.94595,,,,2011-07-06,2011.0,7.0,6.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.661944,125.693747,,,,2011-07-05,2011.0,7.0,5.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.675186,127.821219,,,,2011-07-20,2011.0,7.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.675186,127.821219,,,,2011-07-20,2011.0,7.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.675186,127.821219,,,,2011-07-20,2011.0,7.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,34.998308,128.853969,,,,2011-07-29,2011.0,7.0,29.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,34.998308,128.853969,,,,2011-07-29,2011.0,7.0,29.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,35.033789,128.993944,,,,2011-07-29,2011.0,7.0,29.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.566283,126.687125,,,,2011-08-10,2011.0,8.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.675186,127.821219,,,,2011-08-30,2011.0,8.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.675186,127.821219,,,,2011-08-30,2011.0,8.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.675186,127.821219,,,,2011-08-30,2011.0,8.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.675186,127.821219,,,,2011-08-15,2011.0,8.0,15.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.675186,127.821219,,,,2011-08-15,2011.0,8.0,15.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,35.206667,129.220333,,,,2011-08-27,2011.0,8.0,27.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.685833,127.9725,,,,2011-08-30,2011.0,8.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.716667,128.310833,,,,2011-08-20,2011.0,8.0,20.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.698333,127.961111,,,,2011-08-31,2011.0,8.0,31.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.291283,126.679167,,,,2011-08-11,2011.0,8.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.556167,127.0695,,,,2011-08-24,2011.0,8.0,24.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.603667,127.071167,,,,2011-08-24,2011.0,8.0,24.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Chungcheongnam-do,,35.991667,126.611333,,,,2011-08-11,2011.0,8.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.3755,126.1085,,,,2011-08-08,2011.0,8.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.298333,126.119,,,,2011-08-08,2011.0,8.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.21795,126.313267,,,,2011-09-08,2011.0,9.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,37.761225,126.588494,,,,2011-09-16,2011.0,9.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,37.547397,126.368992,,,,2011-09-15,2011.0,9.0,15.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.78305,128.437758,,,,2011-09-01,2011.0,9.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.574167,126.520556,,,,2011-09-17,2011.0,9.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.766667,127.511833,,,,2011-09-16,2011.0,9.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.775333,127.487333,,,,2011-09-16,2011.0,9.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,34.743833,127.521167,,,,2011-09-16,2011.0,9.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.566283,126.687125,,,,2011-10-06,2011.0,10.0,6.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeonggi-do,,37.968889,124.741586,,,,2011-10-12,2011.0,10.0,12.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,35.009,128.604167,,,,2011-10-31,2011.0,10.0,31.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeju-do,,33.291283,126.679167,,,,2011-10-07,2011.0,10.0,7.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,35.25,126.25,,,,2011-10-27,2011.0,10.0,27.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Jeollanam-do,,35.412697,126.423592,,,,2011-11-02,2011.0,11.0,2.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,34.606833,128.166833,,,,2011-11-08,2011.0,11.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.716389,128.326667,,,,2011-11-16,2011.0,11.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Gyeongsangnam-do,,34.991667,128.539167,,,,2011-11-17,2011.0,11.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.6495,125.713783,,,,2010-05-24,2010.0,5.0,24.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,22.09,120.71,,,,2010-07-10,2010.0,7.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,22.0595,120.674,,,,2010-07-10,2010.0,7.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,ID,,,-7.73,109.02,,,,2010-08-08,2010.0,8.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.913883,124.746533,,,,2009-05-30,2009.0,5.0,30.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.6495,125.713783,,,,2009-06-27,2009.0,6.0,27.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.6495,125.713783,,,,2009-06-27,2009.0,6.0,27.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.6495,125.713783,,,,2009-06-28,2009.0,6.0,28.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,Incheon,,37.594,125.6614,,,,2009-06-28,2009.0,6.0,28.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,ID,,,-7.0,106.5,,,,2009-10-10,2009.0,10.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,ID,,,-7.0,106.5,,,,2009-10-10,2009.0,10.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,,,11.48,76.76,,,,2008-01-09,2008.0,1.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IN,,,11.48,76.76,,,,2008-01-09,2008.0,1.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,P'ing-tung County,,22.46786,120.442701,,,407.0,2008-11-15,2008.0,11.0,15.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,Taichung,,24.294611,120.521611,,,,2008-11-12,2008.0,11.0,12.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,23.471361,120.458028,,,,2008-11-14,2008.0,11.0,14.0
"Pampus cinereus (Bloch, 1795)",2397674,,,,,,PRESENT,ASIA,CN,,,23.3,116.78,,,,2006-07-27,2006.0,7.0,27.0
"Pampus cinereus (Bloch, 1795)",2397674,,,,,,PRESENT,ASIA,CN,,,23.26,116.83,,,,2006-07-27,2006.0,7.0,27.0
"Pampus cinereus (Bloch, 1795)",2397674,,,,,,PRESENT,ASIA,CN,,,23.3,116.78,,,,2006-07-27,2006.0,7.0,27.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,Guangdong,,20.476,109.825,,,,2006-08-18,2006.0,8.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,Guangdong,,20.476,109.825,,,,2006-08-18,2006.0,8.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,Guangdong,,20.454,109.889,,,,2006-08-18,2006.0,8.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,Guangdong,,20.454,109.889,,,,2006-08-18,2006.0,8.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,20.45,109.89,,,,2006-08-18,2006.0,8.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,20.48,109.82,,,,2006-08-18,2006.0,8.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,20.48,109.82,,,,2006-08-18,2006.0,8.0,18.0
"Pampus cinereus (Bloch, 1795)",2397674,,,,,,PRESENT,ASIA,CN,,,20.48,109.82,,,,2006-08-18,2006.0,8.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,20.45,109.89,,,,2006-08-18,2006.0,8.0,18.0
"Pampus cinereus (Bloch, 1795)",2397674,,,,,,PRESENT,ASIA,CN,,,21.09,110.45,,,,2006-08-16,2006.0,8.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,Taichung City,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,Taichung City,,24.25,120.52,,,,2005-03-11,2005.0,3.0,11.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,BD,Chittagong,,21.45262,91.96946,,,,2005-12-21,2005.0,12.0,21.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.06,120.43,,,,2002-09-03,2002.0,9.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,AE,,,25.19945,55.299999,,,,2001-11,2001.0,11.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,AE,,,25.19945,55.299999,,,,2001-11,2001.0,11.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,AE,,,25.19945,55.299999,,,,2001-12,2001.0,12.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,AE,,,25.19945,55.299999,,,,2001-12,2001.0,12.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.22284,126.96558,,,,2000-06-03,2000.0,6.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,36.07383,126.63693,,,,1995-06-06,1995.0,6.0,6.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,TW,,,24.48,120.66,,,,1991-08-28,1991.0,8.0,28.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,24.48,120.66,,,,1991-08-28,1991.0,8.0,28.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,19.166667,110.6,,,,1990-11-08,1990.0,11.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,CN,,,18.266667,109.45,,,,1990-11-18,1990.0,11.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,AE,,,25.791746,55.9762,,,,1989-03,1989.0,3.0,
"Pampus cinereus (Bloch, 1795)",2397674,,,,,,PRESENT,ASIA,TW,,,23.57,119.56,,,,1989-04-09,1989.0,4.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,22.01,120.74,,,,1985-12-04,1985.0,12.0,4.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,22.48,120.46,,,,1983-11-02,1983.0,11.0,2.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,Adult,PRESENT,ASIA,KW,,,29.51,48.26,,,115000.0,1982-07-07,1982.0,7.0,7.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,Adult,PRESENT,ASIA,KW,,,29.51,48.26,,,115000.0,1982-07-27,1982.0,7.0,27.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,IN,kerala,,9.933,76.233,,,,1980,1980.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,Adult,PRESENT,ASIA,MY,,,1.95,109.66904,,,79319.0,1979-04-21,1979.0,4.0,21.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,1.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.87,67.05,,,,1978-04-08,1978.0,4.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,4.0,4.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.05,67.36,,,,1978-04-26,1978.0,4.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,1.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.87,67.05,,,,1978-04-09,1978.0,4.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,1.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.87,67.05,,,,1978-04-09,1978.0,4.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,2.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.85,66.85,,,,1978-04-23,1978.0,4.0,23.0
"Pampus argenteus (Euphrasen, 1788)",2397682,8.0,8.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.87,67.05,,,,1978-04-09,1978.0,4.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,6.0,6.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.07,67.36,,,,1978-04-26,1978.0,4.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,9.0,9.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.05,67.38,,,,1978-04-26,1978.0,4.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,4.0,4.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.14,67.32,,,,1978-04-25,1978.0,4.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,3.0,3.0,individuals,,,PRESENT,ASIA,PK,,,24.06,67.36,,,,1978-04-25,1978.0,4.0,25.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,1.0,individuals,,,PRESENT,ASIA,PK,Sind,,24.87,67.05,,,,1978-04-09,1978.0,4.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,VN,Ba Xuyen Prov,,9.467186,106.215066,,,,1974-06-28,1974.0,6.0,28.0
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,,,PRESENT,ASIA,VN,Ba Ria Vung Tau,,10.35,107.25,,,,1973-01-19,1973.0,1.0,19.0
"Pampus argenteus (Euphrasen, 1788)",2397682,10.0,,,,Adult,PRESENT,ASIA,LK,,,9.2711,80.81423,,,2393.0,1969-08-09,1969.0,8.0,9.0
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,,Adult,PRESENT,ASIA,LK,,,8.02357,79.82539,,,3948.0,1969-12-03,1969.0,12.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,3.0,,,,Adult,PRESENT,ASIA,IN,,,18.86391,72.84051,,,18897.0,1967-07-01/1967-07-31,1967.0,7.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TH,,,7.95,98.933333,,,,1966-02-15,1966.0,2.0,15.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TH,,,7.95,98.933333,,,,1966-02-15,1966.0,2.0,15.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,Adult,PRESENT,ASIA,IN,Tamil Nadu,,9.26,79.23,,,115000.0,1966-09-29,1966.0,9.0,29.0
"Pampus argenteus (Euphrasen, 1788)",2397682,10.0,,,,Adult,PRESENT,ASIA,IN,Kerala,,8.94,76.51,,,115000.0,1966-10-08,1966.0,10.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TH,Songkhla,,7.427936,100.311376,,,,1965-01-07,1965.0,1.0,7.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TH,Songkhla,,7.626028,100.170614,,,,1965-01-12,1965.0,1.0,12.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,PK,,,21.5,92.0,,,,1965-03-01,1965.0,3.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,6.0,,,,Adult,PRESENT,ASIA,IN,,,18.98604,72.81244,,,15326.0,1964-05-13,1964.0,5.0,13.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TH,Prachuab Khiri Khan,,11.750315,99.790491,,,,1964-12-12,1964.0,12.0,12.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,Adult,PRESENT,ASIA,IN,,,22.51093,69.04885,,,52355.0,1963-03-10,1963.0,3.0,10.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,MY,,,2.016667,102.5,,,,1963-03-01,1963.0,3.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,,,PRESENT,ASIA,MY,Johor (State),,2.01667,102.5,,,,1963,1963.0,,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,MY,Selangor (State),,3.16667,101.667,,,,1962-11-03,1962.0,11.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,MY,,,3.166667,101.666667,,,,1962-11-03,1962.0,11.0,3.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IQ,Al Basrah,,29.9833,48.4667,,,,1960-06-17,1960.0,6.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,IQ,Al Basrah,,29.9497,48.5731,,,,1960-07-14,1960.0,7.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,2.0,,,,,PRESENT,ASIA,HK,Hong Kong,,22.4,114.416667,,,,1958-01-07/1958-01-08,1958.0,1.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,CN,Hong Kong,,22.395833,113.863889,,,,1958-02-13,1958.0,2.0,13.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,HK,,,22.216667,114.15,,,,1957-11-14,1957.0,11.0,14.0
"Pampus argenteus (Euphrasen, 1788)",2397682,4.0,,,,,PRESENT,ASIA,CN,Hong Kong,,22.144444,114.275,,,,1957-12-16,1957.0,12.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,MY,,,4.0,102.0,,,,1957-12-01,1957.0,12.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,ID,Java,,-1.7,109.133333,,,,1954-01-26,1954.0,1.0,26.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,25.16,121.76,,,,1952-01-01,1952.0,1.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,25.16,121.76,,,,1952-01-01,1952.0,1.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,25.16,121.76,,,,1952-02-01,1952.0,2.0,1.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,TW,,,25.05,121.6,,,,1945-10-01,1945.0,10.0,1.0
"Pampus cinereus (Bloch, 1795)",2397674,2.0,,,,,PRESENT,ASIA,IN,Tamil Nadu State,,9.246019,79.211491,,,1239.0,1941-01-21/1941-01-22,1941.0,1.0,
"Pampus cinereus (Bloch, 1795)",2397674,2.0,,,,,PRESENT,ASIA,MM,Tanintharyi,South I.,13.830165,97.915637,,,4936.0,1940-11,1940.0,11.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,IN,Andhra Pradesh,,17.734339,83.343467,,,2182.0,1940-12-26,1940.0,12.0,26.0
"Pampus cinereus (Bloch, 1795)",2397674,2.0,,,,,PRESENT,ASIA,MY,Pulau Pinang,,5.37252,100.336585,,,40310.0,1937-03-25,1937.0,3.0,25.0
"Pampus cinereus (Bloch, 1795)",2397674,2.0,,,,,PRESENT,ASIA,IN,West Bengal,,22.587791,88.348436,,,7570.0,1937-04-08,1937.0,4.0,8.0
"Pampus argenteus (Euphrasen, 1788)",2397682,1.0,,,,,PRESENT,ASIA,CN,Zhejiang,Chusan I.,30.003107,122.079623,,,20000.0,1936-10-17,1936.0,10.0,17.0
"Pampus argenteus (Euphrasen, 1788)",2397682,0.0,,,,,PRESENT,ASIA,CN,Zhejiang,Chusan I.,32.30905,121.420114,,,10000.0,1936-10-05,1936.0,10.0,5.0
"Pampus cinereus (Bloch, 1795)",2397674,0.0,,,,,PRESENT,ASIA,MY,Melaka,,2.196,102.2405,,,51957.0,1934-03,1934.0,3.0,
"Stromateus cinereus Bloch, 1795",2397675,1.0,,,,,PRESENT,ASIA,PH,Negros Oriental,,9.307,123.3074,,,6810.0,1931-06-08/1931-06-26,1931.0,6.0,
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,JP,,,34.680632,135.199163,,,,1929-04-18,1929.0,4.0,18.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,JP,Nagasaki,,32.75465,129.869475,,,,1929-07-16,1929.0,7.0,16.0
"Pampus argenteus (Euphrasen, 1788)",2397682,,,,,,PRESENT,ASIA,KR,,,35.09556,129.080727,,,,1929-07-18,1929.0,7.0,18.0
