fish_type,genus,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,source
Ca Ngu,Thunnus,7.203037,79.82895,2021-07-05T05:17:58,1.0,gbif
Ca Thu,Scomber,22.753078,114.336401,2025-07-30T08:41,1.0,gbif
Ca Thu,Scomberomorus,22.559574,114.020915,2025-07-27T11:36:54,1.0,gbif
Ca Thu,Scomber,35.878056,129.518889,2022-07-20,1.0,gbif
Ca Thu,Scomberomorus,22.200725,113.85483,2022-07-02,1.0,gbif
Ca Thu,Scomber,33.214955,126.251762,2025-07-15T21:23:02,1.0,gbif
Ca Ngu,Thunnus,3.16394,101.699252,2025-07-30T11:17,1.0,gbif
Ca Ngu,Euthynnus,-5.500121,104.620709,2020-07-19T07:00:10,1.0,gbif
Ca Ngu,Euthynnus,-5.499708,104.620798,2020-07-22T08:37:20,1.0,gbif
Ca Thu,Scomber,38.931034,121.606174,2024-07-28T15:10:56,1.0,gbif
Ca Thu,Scomberomorus,40.212337,122.042664,2025-07-08T17:43:38,1.0,gbif
Ca Thu,Scomberomorus,38.809586,121.620537,2024-07-20T09:54:01,1.0,gbif
Ca Thu,Scomber,37.305256,27.340836,2025-07-01T11:24:36,1.0,gbif
Ca Thu,Scomber,25.176009,121.418503,2022-07-04,1.0,gbif
Ca Thu,Scomberomorus,-9.765158,119.370323,2020-07-21T05:05:11,1.0,gbif
Ca Ngu,Thunnus,34.768828,32.409725,2025-07-29T13:09:10,1.0,gbif
Ca Thu,Scomber,43.073115,131.925268,2025-07-23,1.0,gbif
Ca Thu,Scomberomorus,12.801785,101.414342,2023-07-06T06:03:16,1.0,gbif
Ca Ngu,Thunnus,12.781194,101.654571,2023-07-24T01:00:12,1.0,gbif
Ca Ngu,Euthynnus,4.479391,118.611545,2023-07-13T20:13,1.0,gbif
Ca Thu,Scomberomorus,6.81132,116.863746,2024-07-22T10:43,1.0,gbif
Ca Ngu,Thunnus,4.244651,117.891186,2022-07-31T08:33,1.0,gbif
Ca Ngu,Euthynnus,1.429392,125.123712,2023-07-04T12:59,1.0,gbif
Ca Thu,Scomberomorus,-1.060741,100.583645,2024-07-09T16:30:46,1.0,gbif
Ca Ngu,Euthynnus,13.127498,80.296571,2021-07-04T05:53,1.0,gbif
Ca Ngu,Thunnus,13.125114,80.295542,2021-07-04,1.0,gbif
Ca Ngu,Thunnus,13.178997,80.224142,2021-07-04T06:33,1.0,gbif
Ca Thu,Scomber,29.914145,121.537172,2025-07-27T18:49:53,1.0,gbif
Ca Thu,Scomber,29.995451,122.224377,2025-07-12T17:38:52,1.0,gbif
Ca Thu,Scomber,29.938961,122.224659,2025-07-02T16:33:24,1.0,gbif
Ca Thu,Scomber,29.99626,122.268306,2025-07-03T17:53:44,1.0,gbif
Ca Thu,Scomber,29.844331,122.285444,2025-07-03T17:52:42,1.0,gbif
Ca Thu,Scomber,30.022962,122.052069,2024-07-21T17:41:46,1.0,gbif
Ca Thu,Scomber,29.820727,122.007925,2024-07-20T10:05:32,1.0,gbif
Ca Thu,Scomber,30.056973,122.147131,2024-07-07,1.0,gbif
Ca Thu,Scomberomorus,29.925391,122.278706,2025-07-03T17:53:44,1.0,gbif
Ca Thu,Scomberomorus,29.959881,122.139856,2024-07-25T10:12:14,1.0,gbif
Ca Thu,Scomberomorus,32.430366,34.869096,2025-08-23,1.0,gbif
Ca Thu,Scomberomorus,29.534205,34.942539,2024-08-17,1.0,gbif
Ca Ngu,Thunnus,5.103353,73.072449,2025-08-20T07:01:35,1.0,gbif
Ca Ngu,Thunnus,37.299019,26.736796,2022-08-06T16:09,1.0,gbif
Ca Ngu,Thunnus,36.676899,31.513351,2020-08-13T20:56,1.0,gbif
Ca Thu,Scomber,40.4284,27.6332,2020-08-10,1.0,gbif
Ca Thu,Scomberomorus,-6.033633,106.599275,2024-08-18T10:02:28,1.0,gbif
Ca Ngu,Thunnus,10.513333,99.42788,2025-08-02T13:14:09,1.0,gbif
Ca Thu,Scomberomorus,36.262105,126.543608,2021-08-17,1.0,gbif
Ca Thu,Scomberomorus,20.694118,70.983378,2024-08-31T17:34,1.0,gbif
Ca Thu,Scomberomorus,1.325532,103.812964,2024-08-27T16:03,1.0,gbif
Ca Thu,Scomberomorus,1.270023,103.840834,2024-08-04T19:16,1.0,gbif
Ca Thu,Scomber,37.280527,129.325469,2024-08-24T09:04,1.0,gbif
Ca Thu,Scomber,43.567043,145.223755,2025-08-24T10:27:52,1.0,gbif
Ca Thu,Scomber,34.640019,135.109581,2024-08-15T20:58,1.0,gbif
Ca Thu,Scomberomorus,33.530209,126.85759,2021-08-24T13:18:22,1.0,gbif
Ca Thu,Acanthocybium,29.683333,129.516667,2022-08-09,1.0,gbif
Ca Ngu,Katsuwonus,29.683333,129.516667,2022-08-09,1.0,gbif
Ca Ngu,Thunnus,11.438212,75.696328,2024-08-02T14:14:48,1.0,gbif
Ca Ngu,Euthynnus,12.336,109.204,2025-08-17,1.0,gbif
Ca Ngu,Euthynnus,12.336,109.204,2025-08-17,1.0,gbif
Ca Thu,Scomber,33.430278,133.409722,2021-08-04,1.0,gbif
Ca Thu,Scomber,38.448876,128.461861,2020-08-22,1.0,gbif
Ca Thu,Scomber,38.719169,121.139913,2023-08-25T21:29,1.0,gbif
Ca Thu,Scomber,39.040333,122.723312,2025-08-06T18:58:40,1.0,gbif
Ca Thu,Scomber,39.039383,122.722253,2025-08-06T10:44:52,1.0,gbif
Ca Ngu,Euthynnus,36.756408,27.981017,2024-08-06T16:17:16,1.0,gbif
Ca Thu,Scomber,34.655833,129.507778,2020-08-25,1.0,gbif
Ca Thu,Scomber,25.471841,122.108847,2020-08-29T12:28,1.0,gbif
Ca Ngu,Euthynnus,-8.495295,119.463056,2023-08-05T17:07,1.0,gbif
Ca Ngu,Katsuwonus,-8.555287,119.431291,2023-08-05T16:53,1.0,gbif
Ca Thu,Scomber,34.61568,135.401383,2023-08-27T15:31:13,1.0,gbif
Ca Ngu,Katsuwonus,13.088,109.309,2025-08-24,1.0,gbif
Ca Ngu,Katsuwonus,13.088,109.309,2025-08-24,1.0,gbif
Ca Thu,Scomber,13.088,109.309,2025-08-24,1.0,gbif
Ca Thu,Scomber,13.088,109.309,2025-08-24,1.0,gbif
Ca Thu,Scomber,42.969904,131.747022,2025-08-30T20:39,1.0,gbif
Ca Thu,Scomber,42.92196,131.734329,2024-08-03T16:57:31,1.0,gbif
Ca Ngu,Euthynnus,15.379354,109.095386,2024-08-30T05:57,1.0,gbif
Ca Ngu,Euthynnus,15.37934,109.095522,2024-08-30T05:58,1.0,gbif
Ca Ngu,Katsuwonus,15.379371,109.095413,2024-08-23T06:54,1.0,gbif
Ca Ngu,Katsuwonus,15.379307,109.095116,2024-08-30T05:50,1.0,gbif
Ca Ngu,Thunnus,15.379307,109.095116,2024-08-30T05:50,1.0,gbif
Ca Thu,Acanthocybium,4.480218,118.61349,2025-08-24T09:32:41,1.0,gbif
Ca Ngu,Euthynnus,5.980539,116.070833,2024-08-01T19:02,1.0,gbif
Ca Thu,Scomberomorus,5.874823,116.170789,2024-08-01T19:02,1.0,gbif
Ca Ngu,Thunnus,5.832787,116.172811,2024-08-01T19:02,1.0,gbif
Ca Ngu,Thunnus,5.958608,116.145082,2024-08-01T19:03,1.0,gbif
Ca Ngu,Thunnus,1.555025,110.321419,2024-08-03T10:13,1.0,gbif
Ca Thu,Scomberomorus,37.530492,121.435517,2025-08-06T18:32:18,1.0,gbif
Ca Ngu,Euthynnus,13.12512,80.295542,2022-08-21T07:04:55,1.0,gbif
Ca Ngu,Katsuwonus,13.12512,80.295542,2022-08-21,1.0,gbif
Ca Ngu,Thunnus,13.12512,80.295542,2022-08-21T06:44:20,1.0,gbif
Ca Thu,Scomber,30.323539,122.269655,2024-08-19T09:37:47,1.0,gbif
Ca Thu,Scomber,29.977723,122.164291,2024-08-06T19:22:20,1.0,gbif
Ca Ngu,Thunnus,22.836917,121.189351,2020-09-09,1.0,gbif
Ca Ngu,Thunnus,22.837538,121.189131,2021-09-07,1.0,gbif
Ca Ngu,Thunnus,2.14839,118.54718,2022-09-21,1.0,gbif
Ca Thu,Scomberomorus,1.306855,103.941702,2024-09-06T15:14,1.0,gbif
Ca Thu,Scomberomorus,23.519892,117.054545,2023-09-10T11:48:38,1.0,gbif
Ca Thu,Scomber,41.784092,140.701324,2023-09-23T08:11:12,1.0,gbif
Ca Thu,Scomber,43.984167,144.299722,2022-09-29,1.0,gbif
Ca Thu,Scomber,34.686244,125.444232,2023-09-29T10:49,1.0,gbif
Ca Thu,Scomberomorus,17.256843,42.409539,2024-09-11T17:22:09,1.0,gbif
Ca Thu,Scomberomorus,12.297999,109.365693,2025-09-05,1.0,gbif
Ca Thu,Scomberomorus,38.875572,121.571677,2025-09-04T15:32:34,1.0,gbif
Ca Ngu,Euthynnus,18.912,72.825856,2024-09-22T07:19:51,1.0,gbif
Ca Ngu,Euthynnus,18.911947,72.825858,2024-09-22T07:19:45,1.0,gbif
Ca Thu,Scomberomorus,19.458342,72.747683,2025-09-13T17:52:36,1.0,gbif
Ca Ngu,Thunnus,18.912,72.825856,2024-09-22T07:19:51,1.0,gbif
Ca Thu,Scomberomorus,-8.458524,125.816305,2021-09-12T04:17,1.0,gbif
Ca Ngu,Thunnus,9.304995,123.306092,2022-09-25T13:48:20,1.0,gbif
Ca Thu,Scomberomorus,-2.280179,130.545221,2022-09-16T09:58,1.0,gbif
Ca Thu,Scomber,43.033371,131.890198,2024-09-29T22:09:11,1.0,gbif
Ca Thu,Scomber,43.087581,131.879161,2024-09-08T05:58:14,1.0,gbif
Ca Thu,Acanthocybium,15.379288,109.095325,2024-09-05T05:37,1.0,gbif
Ca Ngu,Thunnus,15.379288,109.095325,2024-09-05T05:37,1.0,gbif
Ca Ngu,Euthynnus,12.774844,101.326619,2023-09-19T17:57:12,1.0,gbif
Ca Ngu,Thunnus,2.795728,101.441061,2025-09-01T10:08,1.0,gbif
Ca Ngu,Auxis,36.098642,120.530722,2025-09-14T10:41:37,1.0,gbif
Ca Ngu,Euthynnus,36.098636,120.530686,2025-09-14T10:28:39,1.0,gbif
Ca Thu,Scomber,36.367097,120.675822,2025-09-06T10:23:57,1.0,gbif
Ca Thu,Scomberomorus,36.180661,120.277364,2025-09-07T09:55:44,1.0,gbif
Ca Thu,Scomberomorus,36.180678,120.277144,2025-09-07T10:04:12,1.0,gbif
Ca Thu,Scomberomorus,36.180836,120.277325,2025-09-07T10:04:35,1.0,gbif
Ca Thu,Scomberomorus,36.180831,120.277181,2025-09-07T10:01:50,1.0,gbif
Ca Thu,Scomberomorus,36.180803,120.277097,2025-09-07T10:00:11,1.0,gbif
Ca Thu,Scomberomorus,36.181017,120.277344,2025-09-07T10:28:04,1.0,gbif
Ca Thu,Scomberomorus,36.181297,120.277217,2025-09-07T09:48:55,1.0,gbif
Ca Thu,Scomberomorus,36.180736,120.277081,2025-09-07T10:00:38,1.0,gbif
Ca Thu,Scomberomorus,36.098119,120.530828,2025-09-14T10:51:08,1.0,gbif
Ca Thu,Scomber,34.663062,138.941274,2025-09-18T12:27,1.0,gbif
Ca Ngu,Euthynnus,-1.392706,120.737869,2024-09-04T21:24,1.0,gbif
Ca Thu,Scomber,30.056931,122.172049,2024-09-17T11:52:44,1.0,gbif
Ca Thu,Scomberomorus,30.017612,122.065054,2024-09-16T17:00:55,1.0,gbif
Ca Thu,Scomberomorus,29.930015,122.341178,2024-09-09T07:26:26,1.0,gbif
Ca Ngu,Auxis,16.894708,112.309842,2024-10-24T22:42,1.0,gbif
Ca Ngu,Auxis,24.68075,120.7801,2021-10-02,1.0,gbif
Ca Ngu,Euthynnus,5.209615,73.082462,2024-10-22T08:44,1.0,gbif
Ca Ngu,Katsuwonus,3.48326,72.8028,2021-10-11T09:23Z,1.0,gbif
Ca Thu,Scomberomorus,32.161414,34.792251,2024-10-29,1.0,gbif
Ca Ngu,Thunnus,43.231423,140.296078,2024-10-01T15:53,1.0,gbif
Ca Ngu,Euthynnus,36.084705,28.091392,2023-10-08T07:16,1.0,gbif
Ca Ngu,Thunnus,17.694853,83.301908,2025-10-15,1.0,gbif
Ca Ngu,Auxis,36.152295,29.598119,2020-10-11T07:00,1.0,gbif
Ca Ngu,Euthynnus,36.149522,29.593441,2020-10-21T09:00,1.0,gbif
Ca Ngu,Euthynnus,36.144661,29.607367,2020-10-11T06:53:05,1.0,gbif
Ca Thu,Scomber,40.680932,141.437076,2023-10-18T00:54:01,1.0,gbif
Ca Thu,Scomberomorus,35.13256,129.147293,2025-10-31T13:33:16,1.0,gbif
Ca Ngu,Katsuwonus,13.691023,123.674362,2024-10-27T19:03,1.0,gbif
Ca Thu,Scomber,35.206451,139.621779,2025-10-01T14:28,1.0,gbif
Ca Thu,Scomberomorus,35.369532,139.797347,2025-10-01T16:43,1.0,gbif
Ca Ngu,Katsuwonus,25.026684,55.082694,2024-10-06T11:24:21,1.0,gbif
Ca Thu,Scomberomorus,1.305425,103.942135,2024-10-25T17:40,1.0,gbif
Ca Thu,Scomber,24.775902,118.774953,2024-10-16T18:18:31,1.0,gbif
Ca Thu,Acanthocybium,6.109787,80.372761,2024-10-06T09:55,1.0,gbif
Ca Ngu,Euthynnus,22.555775,114.529146,2024-10-02T11:26:46,1.0,gbif
Ca Thu,Scomber,35.779167,129.51,2023-10-12,1.0,gbif
Ca Thu,Scomberomorus,35.779167,129.51,2023-10-12,1.0,gbif
Ca Thu,Scomberomorus,33.143842,35.150474,2025-10-26T14:48,1.0,gbif
Ca Ngu,Auxis,18.238097,109.430598,2023-10-20T22:39,1.0,gbif
Ca Thu,Scomber,43.664213,145.133576,2024-10-05T09:29:34,1.0,gbif
Ca Thu,Scomberomorus,37.599742,126.312494,2021-10-24,1.0,gbif
Ca Thu,Scomberomorus,37.599742,126.312494,2021-10-24,1.0,gbif
Ca Thu,Scomberomorus,-7.699269,108.688539,2022-10-29T07:24,1.0,gbif
Ca Thu,Scomberomorus,-7.699615,108.688612,2022-10-29T07:23,1.0,gbif
Ca Thu,Scomber,34.378344,126.315089,2021-10-15,1.0,gbif
Ca Thu,Scomber,34.378344,126.315089,2021-10-15,1.0,gbif
Ca Ngu,Euthynnus,17.328322,42.435662,2024-10-05T13:42:35,1.0,gbif
Ca Ngu,Auxis,31.291389,131.116389,2021-10-12,1.0,gbif
Ca Ngu,Auxis,31.283333,131.066667,2021-10-12,1.0,gbif
Ca Ngu,Euthynnus,31.428889,130.196944,2021-10-11,1.0,gbif
Ca Ngu,Euthynnus,31.428889,130.173611,2021-10-11,1.0,gbif
Ca Ngu,Euthynnus,31.428889,130.173611,2021-10-11,1.0,gbif
Ca Ngu,Euthynnus,31.428889,130.173611,2021-10-11,1.0,gbif
Ca Ngu,Euthynnus,31.663056,129.667778,2020-10-17,1.0,gbif
Ca Thu,Scomber,30.833333,129.866667,2022-10-15,1.0,gbif
Ca Thu,Scomber,30.833333,129.866667,2022-10-15,1.0,gbif
Ca Thu,Scomber,30.833333,129.866667,2022-10-15,1.0,gbif
Ca Thu,Scomber,30.833333,129.866667,2022-10-15,1.0,gbif
Ca Thu,Scomber,30.833333,129.866667,2022-10-15,1.0,gbif
Ca Thu,Scomber,30.833333,129.866667,2022-10-15,1.0,gbif
Ca Ngu,Euthynnus,12.014319,75.205606,2024-10-27T13:25:31,1.0,gbif
Ca Ngu,Euthynnus,8.881639,76.575077,2021-10-28T12:59:11,1.0,gbif
Ca Thu,Scomberomorus,19.160544,72.888495,2021-10-17T08:58:19,1.0,gbif
Ca Thu,Scomberomorus,-8.574746,125.814585,2020-10-16T10:13,1.0,gbif
Ca Thu,Scomber,25.126932,121.844225,2024-10-23T11:21,1.0,gbif
Ca Thu,Scomberomorus,12.507724,99.876729,2023-10-26T15:03:47,1.0,gbif
Ca Thu,Scomber,43.031776,131.895215,2024-10-20T15:49:21,1.0,gbif
Ca Thu,Scomber,43.060279,131.903642,2024-10-13T18:31:23,1.0,gbif
Ca Thu,Scomber,43.031681,131.895813,2024-10-02T18:32:38,1.0,gbif
Ca Thu,Scomberomorus,12.69442,101.793774,2024-10-03T07:23:19,1.0,gbif
Ca Ngu,Thunnus,22.791774,121.193323,2025-10-10T08:13:17,1.0,gbif
Ca Thu,Scomber,30.304904,122.241335,2024-10-07T14:23:14,1.0,gbif
Ca Ngu,Euthynnus,32.245194,34.78035,2025-11-27,1.0,gbif
Ca Ngu,Euthynnus,32.047514,34.712389,2024-11-14,1.0,gbif
Ca Thu,Scomberomorus,32.603824,34.894168,2023-11-10,1.0,gbif
Ca Thu,Scomberomorus,32.106866,34.750308,2023-11-08,1.0,gbif
Ca Ngu,Thunnus,4.19901,72.86094,2021-11-14,1.0,gbif
Ca Ngu,Auxis,22.577074,59.528934,2023-11-14T10:20:38,1.0,gbif
Ca Thu,Scomberomorus,1.272853,103.8518,2020-11-27T08:09:45,1.0,gbif
Ca Thu,Scomberomorus,1.239375,103.851609,2024-11-23T16:07,1.0,gbif
Ca Thu,Scomber,33.615818,130.031237,2023-11-23T19:29,1.0,gbif
Ca Ngu,Thunnus,6.12608,80.266954,2024-11-22T10:05,1.0,gbif
Ca Ngu,Thunnus,-6.11095,106.79966,2021-11-30T11:00,1.0,gbif
Ca Thu,Acanthocybium,-6.270325,107.662817,2023-11-11T08:45:32,1.0,gbif
Ca Ngu,Euthynnus,-7.713057,108.500385,2024-11-17,1.0,gbif
Ca Ngu,Euthynnus,-7.713298,108.500195,2024-11-17T10:23,1.0,gbif
Ca Ngu,Euthynnus,-7.712935,108.500494,2024-11-17T07:53:21,1.0,gbif
Ca Ngu,Euthynnus,-7.711185,108.49827,2024-11-17T08:58:47,1.0,gbif
Ca Ngu,Euthynnus,-7.713302,108.500257,2024-11-17T09:39:08,1.0,gbif
Ca Thu,Scomberomorus,-6.307844,107.612364,2023-11-11T08:42:54,1.0,gbif
Ca Thu,Scomberomorus,-7.712943,108.500499,2024-11-17,1.0,gbif
Ca Ngu,Thunnus,-6.270325,107.662817,2023-11-11T08:42:49,1.0,gbif
Ca Thu,Scomber,31.804722,129.841944,2022-11-21,1.0,gbif
Ca Thu,Scomber,31.1743,130.735475,2023-11-07T09:48:17,1.0,gbif
Ca Ngu,Euthynnus,10.437947,76.12285,2021-11-05T16:47:41,1.0,gbif
Ca Ngu,Euthynnus,8.401818,76.971756,2023-11-21T11:25:03,1.0,gbif
Ca Ngu,Katsuwonus,7.099752,124.022381,2023-11-24T12:10:37,1.0,gbif
Ca Ngu,Katsuwonus,5.885442,80.566516,2023-11-13T10:19,1.0,gbif
Ca Ngu,Euthynnus,19.526249,85.257047,2021-11-27T08:36:51,1.0,gbif
Ca Thu,Scomberomorus,13.495985,120.972428,2025-11-06T10:53,1.0,gbif
Ca Thu,Scomberomorus,7.907094,98.598205,2024-11-28T07:53:11,1.0,gbif
Ca Thu,Scomberomorus,4.491464,118.900097,2024-11-15T10:32:17,1.0,gbif
Ca Ngu,Thunnus,4.478655,118.616883,2025-11-23T17:58:13,1.0,gbif
Ca Thu,Scomber,36.098542,120.530514,2025-11-20T15:06:41,1.0,gbif
Ca Thu,Scomber,36.098678,120.530683,2025-11-20T14:54:17,1.0,gbif
Ca Thu,Scomber,36.385671,120.870294,2024-11-23T18:46:55,1.0,gbif
Ca Thu,Scomber,36.047611,120.300588,2023-11-04T10:57:18,1.0,gbif
Ca Thu,Scomberomorus,36.070822,120.337134,2025-11-27T17:37,1.0,gbif
Ca Thu,Scomberomorus,37.169422,122.410136,2025-11-01T15:52:08,1.0,gbif
Ca Ngu,Auxis,-3.063309,118.933298,2024-11-04T20:30,1.0,gbif
Ca Ngu,Euthynnus,-3.398481,119.211072,2024-11-17T14:03,1.0,gbif
Ca Thu,Scomberomorus,24.299755,120.486428,2024-11-06T00:03:54,1.0,gbif
Ca Thu,Scomberomorus,24.662347,120.785116,2021-11-13T15:13,1.0,gbif
Ca Thu,Acanthocybium,10.274782,79.823046,2023-11-06T08:11:53,1.0,gbif
Ca Thu,Scomber,30.277614,122.281045,2024-11-30T14:27:56,1.0,gbif
Ca Thu,Scomber,30.228786,122.306352,2024-11-23T13:22:49,1.0,gbif
Ca Thu,Scomberomorus,30.024127,122.112602,2024-11-22T18:39:53,1.0,gbif
Ca Ngu,Euthynnus,32.836168,35.018519,2024-12-02,1.0,gbif
Ca Ngu,Euthynnus,32.835364,35.023914,2024-12-02,1.0,gbif
Ca Thu,Scomberomorus,32.219564,34.79881,2023-12-17,1.0,gbif
Ca Thu,Scomberomorus,24.44779,54.32323,2024-12-17T00:00Z,1.0,gbif
Ca Thu,Scomberomorus,24.40866,54.41551,2024-12-17T00:00Z,1.0,gbif
Ca Thu,Scomberomorus,24.40866,54.41551,2024-12-17T00:00Z,1.0,gbif
Ca Thu,Scomberomorus,24.40866,54.41551,2024-12-17T00:00Z,1.0,gbif
Ca Thu,Scomberomorus,24.44779,54.32323,2024-12-17T00:00Z,1.0,gbif
Ca Ngu,Thunnus,9.931233,76.267304,2023-12-03,1.0,gbif
Ca Ngu,Euthynnus,19.067463,84.702077,2025-12-28T16:28:11,1.0,gbif
Ca Ngu,Katsuwonus,-8.356305,115.715422,2025-12-12T07:37:01,1.0,gbif
Ca Thu,Scomber,-8.757178,115.168475,2023-12-28T11:37:31,1.0,gbif
Ca Thu,Scomberomorus,9.459136,123.951433,2024-12-15T10:16:08,1.0,gbif
Ca Thu,Scomberomorus,35.170481,129.124178,2022-12-17T10:42,1.0,gbif
Ca Ngu,Euthynnus,12.620728,102.004775,2025-12-22T14:28:50,1.0,gbif
Ca Thu,Scomberomorus,1.323123,103.877341,2023-12-26T11:07:44,1.0,gbif
Ca Thu,Scomber,24.548527,118.103213,2023-12-01T20:14:04,1.0,gbif
Ca Ngu,Thunnus,7.202829,79.828829,2023-12-21T06:19,1.0,gbif
Ca Thu,Scomberomorus,15.652478,73.713912,2024-12-23T23:33:41,1.0,gbif
Ca Thu,Scomber,21.382777,109.142921,2025-12-31T01:05,1.0,gbif
Ca Thu,Scomberomorus,21.428576,109.010995,2025-12-31T10:06,1.0,gbif
Ca Thu,Scomberomorus,21.439226,109.17485,2025-12-31T10:03,1.0,gbif
Ca Thu,Scomberomorus,21.445195,109.1287,2025-12-30T16:28,1.0,gbif
Ca Thu,Scomberomorus,27.963768,34.576363,2024-12-12T12:59,1.0,gbif
Ca Ngu,Euthynnus,-7.566055,110.815686,2024-12-17T19:59,1.0,gbif
Ca Ngu,Euthynnus,-8.316066,112.145388,2022-12-16T12:38:12,1.0,gbif
Ca Thu,Scomber,31.133333,130.516667,2021-12-03,1.0,gbif
Ca Thu,Acanthocybium,8.880547,76.58095,2024-12-21T16:07:09,1.0,gbif
Ca Ngu,Auxis,18.911945,72.824964,2022-12-02T09:20:55,1.0,gbif
Ca Thu,Scomberomorus,32.000278,131.49,2020-12-17,1.0,gbif
Ca Thu,Scomberomorus,23.657596,58.456314,2023-12-24T08:15,1.0,gbif
Ca Thu,Scomberomorus,23.686978,58.519453,2023-12-24T08:15,1.0,gbif
Ca Ngu,Thunnus,-8.500432,121.782242,2022-12-19T12:08,1.0,gbif
Ca Ngu,Euthynnus,24.326944,124.051111,2021-12-02,1.0,gbif
Ca Thu,Scomberomorus,-2.247157,130.424118,2024-12-19T08:34,1.0,gbif
Ca Thu,Scomber,43.981513,145.617478,2025-12-18T10:33,1.0,gbif
Ca Thu,Scomber,36.098522,120.530472,2025-12-14T14:39:14,1.0,gbif
Ca Thu,Scomber,36.098862,120.530609,2025-12-14T14:59:50,1.0,gbif
Ca Thu,Scomberomorus,36.098408,120.530739,2025-12-18T16:00:26,1.0,gbif
Ca Thu,Scomberomorus,36.098672,120.530656,2024-12-25T13:52:36,1.0,gbif
Ca Thu,Scomberomorus,36.099086,120.530658,2024-12-25T13:47:32,1.0,gbif
Ca Ngu,Katsuwonus,-1.392706,120.737869,2024-12-28T13:20,1.0,gbif
Ca Thu,Scomberomorus,1.763432,125.010991,2023-12-01T10:44,1.0,gbif
Ca Thu,Scomberomorus,23.189647,120.085839,2020-12-11T13:25,1.0,gbif
Ca Thu,Scomberomorus,23.189648,120.08585,2020-12-09T13:40,1.0,gbif
Ca Thu,Acanthocybium,21.925217,120.831978,2025-12-13T15:14:10,1.0,gbif
Ca Ngu,Katsuwonus,23.098756,121.380387,2023-12-29T13:54:18,1.0,gbif
Ca Thu,Scomberomorus,24.591871,121.892877,2025-12-18T16:16,1.0,gbif
Ca Thu,Scomberomorus,23.141636,121.240151,2023-12-29T13:48:49,1.0,gbif
Ca Thu,Scomberomorus,34.418056,131.269167,2022-12-30,1.0,gbif
Ca Thu,Scomber,30.284115,122.2294,2024-12-12T13:14:43,1.0,gbif
Ca Thu,Scomber,29.975365,122.312424,2024-12-07T12:01:35,1.0,gbif
Ca Thu,Scomberomorus,30.248884,122.397657,2024-12-07T10:28,1.0,gbif
